913
38297,43453,11752,34360,5573,7494,14162,25391,20139,27705,22203,18730,6233,42401,17814,34767,38402,15394,45270,21252,3522,17652,44469,26049,38018,43366,42903,38868,21,17647,37762,16260,9251,7505,33405,5195,44734,34520,11756,29330,11077,3872,1944,2803,7180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22266,23400,14359,19128,3308,20351,43686,17016,26608,30489,3401,4594,35621,45074,9123,12031,14610,27114,37376,46767,12879,9029,34554,30692,44076,33052,12661,4675,10599,19238,41243,39068,41541,9561,28396,48292,12666,24229,43940,13181,33870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14223,45576,1067,39378,23100,14038,4592,36354,46739,45107,40550,16122,11408,32085,17706,2870,22761,21107,38598,17946,36976,12008,27999,45932,26146,13227,24350,25808,13567,22396,28835,40677,16091,27426,10592,10954,38046,4929,3176,6392,5335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46199,31678,5340,2866,40660,5849,46898,31081,16142,8156,9790,8854,43602,11853,35879,27905,20764,45977,47100,9751,48849,29437,22440,20590,41826,206,6152,32555,15260,9907,16078,30895,11235,9115,44531,38016,20514,45005,43892,3322,15173,1026,1924,21540,17960,29638,5847,40160,21628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39193,21893,48630,10608,34712,30833,8187,25155,31804,10369,2109,47585,12268,22017,7456,21717,43781,46834,37603,31985,43799,48329,23978,45417,43285,22015,46807,5389,11243,41660,11847,47498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31241,38291,44245,8018,22325,20686,15135,10858,770,45326,17191,34335,22336,16392,8545,23668,24123,34103,18983,2061,12340,43643,31723,5186,9534,20607,38688,33039,24476,19018,28784,2455,33747,41437,28441,37969,4666,10478,31636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33083,29288,2057,49895,36321,3080,43223,31520,4303,14433,13174,29424,26231,25260,18890,44330,4568,14009,44130,40807,3870,47770,42141,46077,23056,27769,46055,20162,25783,19030,39298,10765,24290,32244,21193,27251,634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26896,16601,4140,22465,3095,6204,20084,11730,44362,45895,31897,32266,38004,20243,25051,5786,24574,27330,38152,2112,17676,37543,41985,18709,28918,11311,10635,30856,5871,12799,35983,46744,37583,36649,3364,40752,34936,15053,45360,31263,35997,22797,36718,42889,6211,44126,34916,30198,22774,13488,40837,47738,3152,32562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46924,44640,29921,43762,4090,3262,786,31304,32441,20666,29377,19038,21648,423,11542,18538,13902,29189,49707,17510,41783,11074,330,37574,34532,6740,23088,39993,15853,48358,41011,11261,39055,3310,912,18771,18361,43220,12417,43540,22694,49482,10561,35510,13606,26372,6580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40868,42421,22803,41314,36981,9859,6317,45405,45941,38806,37507,4577,21300,10361,19172,3145,32655,15664,10689,22623,17826,17887,37814,14241,44252,18469,26479,27728,10394,23376,5687,10520,35893,38346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30385,4776,22345,27613,34455,49523,15602,16229,10430,28343,41338,2245,45943,32758,45522,13410,24465,12376,37545,36153,27626,16467,3351,28845,10360,16658,37865,45420,4898,3479,10130,11277,47464,7756,36026,12501,47178,29903,33908,34574,46629,42180,42898,24986,40445,45122,948,32700,41404,1112,8252,46776,794,3141,29396,17456,5055,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34869,42053,25437,38140,19107,12951,1234,3186,48559,12056,43633,9166,43012,26869,4007,35185,11693,39728,35394,31669,34700,47615,15404,23868,36465,23618,20939,49154,5113,19738,35476,8322,5501,49269,42137,21878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9731,45653,7749,8803,43159,33965,21875,9340,28000,33411,14011,33723,39664,41611,34893,945,12905,7853,20213,29406,14008,8266,39741,14273,37389,46872,29440,30214,1609,48497,37509,10743,43010,27870,9725,31490,7365,36261,26053,40300,39942,31518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38765,18852,23832,38979,7904,16950,12769,32371,10046,36811,6039,41810,6689,12646,3143,27293,44075,2202,18154,44365,28851,7434,15410,33602,25838,24311,19850,20305,27006,719,8495,16370,18338,1644,39652,15577,28468,16994,41236,5872,28239,37743,22714,15806,33340,12554,1197,15785,49270,31816,21586,31419,9626,5247,5102,49202,33712,39093,40703,NULL,NULL,NULL,NULL,NULL
16900,2985,23965,40065,30397,8959,38184,25238,6645,40360,2710,22647,28933,43561,33584,41371,48270,48960,32354,43992,8680,20159,16607,21016,45196,13346,11146,20609,8244,16878,41798,15059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49929,11790,218,12519,27020,11035,40577,47693,46843,37198,18163,40879,36710,7744,29145,4000,32091,41612,42789,33378,9721,44043,39936,27811,43313,21092,39941,14620,19256,9537,6797,40898,19619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14006,6618,14158,38409,8455,4906,23533,9138,25282,17503,1511,19570,47633,33342,22041,24074,44795,17863,32938,41687,21362,11919,867,33577,3687,33252,19296,42373,38045,37694,29070,45134,41661,11564,8611,25945,22955,2238,33978,155,46577,15244,18450,2823,29577,18619,48290,6246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16096,32904,35104,38477,38480,18668,15538,31654,23181,9062,865,17968,46743,41979,19907,23498,25589,22476,7285,21126,17229,47594,5780,34560,45644,45482,43644,28798,13372,25203,24442,14032,139,40903,39797,12855,12447,23929,35768,42050,39417,47122,35568,17910,33377,29705,43335,8372,26021,16021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46204,32341,9831,33349,16738,25567,33022,33131,37879,21237,33142,26124,45038,45827,23064,21112,8468,45109,34763,21803,26270,37584,31171,13768,48560,29271,7951,17743,35922,13941,26026,9973,15880,39980,24323,15500,2034,28677,37984,7952,28979,32444,41071,12989,49375,15824,43925,17245,19070,23371,35886,41230,37810,38552,1193,40028,2714,29763,NULL,NULL,NULL,NULL,NULL,NULL
36413,14244,12365,10764,29540,18496,36158,12060,7117,41558,23260,47074,11718,46713,11129,13057,22428,28538,9658,45345,27352,5342,40114,25354,31968,47046,5407,48237,33109,18340,2062,35015,15103,9806,33629,14705,3751,7032,33979,24753,33826,35965,5521,1657,47294,4706,26160,22900,2081,38562,4229,14865,16334,8074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14828,11820,23678,39917,36957,3907,20396,23258,45193,267,38037,47506,45898,5472,47695,46089,8183,46498,14627,39064,25498,38031,41994,12321,49733,23901,35263,25571,37570,35755,37951,21053,2211,47157,11535,7549,25977,8391,14186,47232,22294,23574,40332,16025,49649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10309,27478,1121,26791,34557,43389,15585,1896,40672,1331,42245,10845,35741,3579,37254,1948,41734,34356,7823,18796,8426,20645,29270,11356,43697,24238,32790,44847,6094,47992,41156,49730,6089,15364,34451,21720,25204,20709,33807,11310,20170,2430,44049,40016,27962,49528,42920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7507,27019,46027,42571,28074,6934,30030,37525,37153,17576,49856,43361,25251,44489,23947,12329,6834,18474,1155,17877,21606,28629,22371,28537,32318,44039,17632,23237,10211,24968,16067,20893,12798,11304,29059,32693,3873,13363,39521,49803,40527,27428,37339,35252,13817,34150,37755,46728,49162,24886,28044,34447,11379,33256,23171,38407,49883,32297,NULL,NULL,NULL,NULL,NULL,NULL
43592,48899,39130,13725,2591,34481,45221,15110,49954,10893,18894,5296,19415,27496,41424,8491,15441,24138,31907,27814,36905,44947,41786,46065,34891,11283,11132,9944,31855,44056,9785,26175,12901,44332,15539,7231,31659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4996,1333,16762,23351,20046,37599,2643,7036,7394,18874,39141,22843,1200,40460,24982,11970,16382,27822,45849,48369,5697,35376,11019,29590,43926,37282,33686,22597,24472,240,13921,42329,45767,23751,10186,11181,49977,10031,36783,48614,40324,13110,30549,12937,47777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28948,22140,33322,43954,7377,39132,19157,17592,29418,26961,47319,229,28562,10059,3372,18442,48388,24100,44299,17420,11742,19168,32113,31770,28401,25929,49589,25105,19427,22306,13162,21776,47282,27462,23706,32896,37908,48238,32828,36069,23310,42397,40380,30587,37286,27809,4068,4014,25510,18023,21722,8740,21826,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8972,44614,13898,39075,3173,36415,4734,13592,32109,16376,39577,27732,13593,43964,2459,41973,24607,38012,36814,16976,1624,34265,45523,19742,6679,8054,8702,30345,21453,2150,15960,26746,10968,37968,11348,16875,39422,33329,30230,28007,22102,37996,16290,3545,15419,37425,40938,11169,26848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3833,41106,30749,20950,12182,40484,21216,34251,41606,17988,45874,7613,7692,31778,30323,947,46911,8224,10775,32216,36797,30691,18157,43920,35532,13757,19519,18242,17930,29276,23230,17169,31334,37533,37777,21632,9150,24925,38128,37913,12549,46853,27971,24685,48919,36117,4805,15974,7480,11629,49625,31571,45525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33989,8279,48947,32672,11890,22771,48181,49846,41468,49173,6378,17473,1694,30885,4190,46185,1513,3279,36279,44769,16214,28283,14062,9940,49998,45194,7210,19823,41023,25472,18035,36904,27070,49682,48050,39835,16754,13026,39951,37769,32873,36173,42989,7826,10298,8196,28240,20742,40230,45619,43617,42040,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16401,37787,30135,29385,25805,14115,5479,30329,11200,29086,10753,39649,2885,40923,34495,17182,36323,11530,36913,42288,14855,10161,7802,13650,29213,34837,40584,40929,14559,8699,29863,35420,25149,16226,42670,24759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5362,24445,21754,31399,2717,18063,24498,18990,33567,28317,2657,2529,47816,28571,8163,12225,47082,37827,10958,42480,26623,14325,26633,3,5744,6011,33572,29823,1640,42479,25759,47022,40103,29617,11445,10413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14737,30393,7819,49613,44264,27498,15033,5982,40281,28885,41602,20194,48963,20390,36937,11208,2364,26785,42818,5877,28561,23593,14656,35789,1703,29195,34269,27268,19050,42227,40314,48949,19719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20417,42338,20355,1577,41809,34226,31610,9978,41505,27373,23993,33582,35676,38703,9132,7763,7015,36751,24793,23896,1082,41569,49437,12742,26981,10491,22561,7546,27261,16742,34177,49357,38280,32013,29164,47435,8726,35584,11534,48978,6172,24428,7912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13304,27933,13177,49947,5966,28442,40413,37260,42205,47103,18580,42918,47345,32323,12247,4885,34630,1244,36112,18324,23967,44587,12884,23890,28805,38584,18545,22595,10070,22182,44143,35350,39819,15106,5911,1041,39616,26778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14769,28556,20366,11428,42686,30722,14220,39161,7986,44649,47972,14196,30561,26684,39490,31245,17458,45663,49184,28593,46815,17807,15109,12426,2830,41560,27635,46399,26493,31062,18081,29229,5992,21335,43258,47234,2764,35478,17720,43535,10145,35266,26799,29432,6677,12084,7308,21772,48268,2720,37346,34164,32794,42263,27179,8428,25086,12070,4495,16383,NULL,NULL,NULL,NULL
24135,44638,40644,7058,31376,11458,9864,3127,14883,39395,28129,6988,26958,19757,47139,43308,44900,33518,30060,49660,11094,25565,39328,14866,26699,35343,20736,12276,41231,11798,24958,23545,30696,31551,43284,9834,11097,28931,29369,34227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9607,17402,7186,17252,48255,47444,7514,27609,25741,10033,35097,8597,26687,24211,38036,48082,34293,31367,34259,30511,13643,44036,21034,33683,34129,1645,45805,19407,37993,14686,7274,28164,30462,36008,14054,5990,39729,47799,2315,35972,39390,34713,42984,10110,962,2537,21150,7750,24390,6253,25148,33834,39900,38182,47086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10482,43726,10504,37469,25955,22902,18998,48931,31497,3056,16068,37112,42003,7380,9149,40846,44203,42846,660,47355,11055,34690,16498,20035,26305,12589,48033,10484,34462,6850,46391,45434,42123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45236,36004,41034,44198,2853,28957,3811,29692,36039,47841,16210,45860,45231,863,46110,31179,12724,42631,4253,9901,36248,48933,32805,33193,17332,11335,25223,46286,33918,34547,3230,46293,35719,15230,8235,18422,21865,47902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35201,48727,12451,9431,26159,42654,45373,43309,42448,28551,24809,23561,12635,31944,6242,45725,42990,32199,37430,23602,30021,8789,31200,45474,22866,13482,16795,44465,48037,26524,35386,45991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34255,22511,41475,20882,18507,28533,25210,22619,46816,6922,36101,13170,39905,35864,7269,1724,13777,10986,31277,12236,13153,9502,32161,29118,44772,32653,18046,6553,5854,3161,4616,43025,4839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4477,29105,10492,9406,17947,46555,2733,37418,153,24953,16933,24728,32408,21327,47372,47547,40606,18370,21390,7578,4799,43088,27573,32665,37576,12322,28393,23476,3232,19980,41164,42379,16144,39349,48546,39087,49885,43156,36847,48965,40716,12537,21519,34081,44466,12528,5675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43210,4844,14034,46177,326,46222,11539,34959,10921,40535,33671,6084,23680,23974,48845,11995,4136,43105,23547,30518,46387,46069,12005,34146,8360,29809,5537,21446,34285,49018,7906,39380,32745,17494,17437,18458,8688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11112,13349,11151,32228,453,37422,25525,2359,33476,23189,48527,8589,38522,33381,15290,27874,11521,40937,7372,30114,9102,16285,8978,14202,15060,12386,17270,22171,49167,8122,46731,2117,22107,30455,2708,37267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9018,13713,26769,39091,29483,12629,37367,2457,35956,16666,22264,11487,31789,47148,8329,23670,26123,7865,28882,566,23313,39586,9584,38894,21572,39538,9007,9428,1170,14200,21937,24905,14423,32491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31567,46697,28577,46323,13797,19135,44372,2431,42910,7866,25990,1211,4836,46665,34111,18943,4341,17194,42915,23479,19350,9620,20336,22926,4600,17197,22494,32556,32036,45097,9411,9095,5963,32532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13692,28448,44584,31885,42579,32008,29512,41982,44251,22780,11155,21591,29894,15213,11778,41140,43367,27742,49179,11613,20770,37374,40370,7154,1538,23863,7752,20073,40127,49408,39519,16707,31361,6484,22909,36104,33207,2926,15709,3002,42445,12249,48340,14439,3932,39588,26796,36824,5845,30607,20189,41649,15114,20404,3829,26624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33439,913,43723,10419,30450,7239,27985,42038,41511,15928,43477,8175,9408,39669,29199,2398,13707,3134,15423,38080,38845,2847,39954,37685,49028,23772,45927,1293,29391,17200,16925,12063,2612,3101,11272,38479,19502,47075,37144,48141,44892,3183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19967,49760,10729,587,5953,39145,3828,11586,38972,41392,18447,42453,25888,12185,29661,33153,40845,36023,35459,11363,39806,44738,48880,652,25393,36376,38820,27230,26392,49591,45371,1275,2760,16220,44655,4795,10336,8696,8693,34324,28949,1213,21219,15942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31512,38964,36722,36337,11133,31525,23903,20503,9694,35781,39038,43345,26326,27889,43783,14322,33638,44186,1750,6649,13904,30958,19216,18354,5357,35273,39821,39659,17962,23813,38900,16980,39547,42835,15635,23398,42169,6161,21090,21255,30165,11991,43918,11166,30630,27284,10363,388,3106,32149,5620,12297,7054,476,49058,22528,23750,43176,49158,NULL,NULL,NULL,NULL,NULL
30984,34854,14092,36900,374,37632,39524,24769,45496,25824,4238,37417,44187,36561,6660,44594,32328,43713,43140,39045,17364,28154,26074,2266,47975,7085,41739,16462,43111,9379,35833,37670,25027,31042,4048,47668,25561,15058,35581,29096,18705,29589,22035,16412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26945,31356,13684,18381,3320,25820,15758,21474,13050,17739,21557,38740,48999,15521,2235,22517,42745,27616,7475,40646,28952,4382,5242,15529,36915,1642,29004,27173,13779,45449,48661,17769,18495,29214,300,33711,38395,45883,14060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7720,23995,100,34031,48433,9851,45165,10517,19142,37720,8374,20242,12811,49562,5802,42037,20297,19182,44809,38772,19487,46657,9956,30981,2640,40990,23227,39722,37948,28480,41225,29046,18152,35339,13319,14899,44138,36237,26795,43279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44111,21706,48790,34063,44864,5356,15432,21708,22469,48368,10074,23904,14957,41167,17491,1757,1615,42964,48861,17484,34688,41529,17202,27158,35180,30141,35587,17056,10584,7947,30257,10,10108,1748,40707,21172,9680,17192,19332,4092,4220,17354,40341,27799,1260,3911,44948,31407,3742,22624,18005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4271,13732,26338,24825,20096,14492,34867,25123,31792,27358,8310,7402,17495,18068,28789,30967,41555,28062,33213,9893,33506,14165,29247,6033,10400,5976,28887,49466,15444,32598,29177,26485,40130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37209,36885,88,18233,46690,924,15376,9833,48940,29264,29394,47933,5,34080,3746,23581,15616,20848,24618,25664,11042,35025,27412,33010,9091,168,34948,1137,43357,24367,35861,8425,35883,41066,1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35181,622,6287,15765,25828,46331,48074,2147,41348,32784,30534,16279,121,47386,27892,45230,10961,29313,29907,14810,16451,29357,5011,23032,35819,27421,41238,45171,18664,36516,7051,28940,41920,42070,20406,44853,21254,7519,10494,21663,21217,5449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6992,5101,30024,5741,22392,3925,906,6819,6607,44290,22716,16995,15151,30181,15032,2572,3712,23224,17915,3791,45794,12747,42521,6782,13454,46757,16523,6791,35115,20805,38971,9821,49124,5711,45989,7769,15223,11381,36841,29897,2382,47112,39891,40321,46142,7184,39708,47904,30626,13688,39970,36530,3636,28560,4728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19223,38851,49538,22576,18708,26834,1833,6826,5793,45334,30297,10223,49988,611,36784,10219,39052,38363,24542,47518,11163,24450,15285,41412,24054,2700,12731,27668,47359,6514,46631,18093,1322,16912,47534,43722,7938,44838,4983,27454,28773,37515,15113,6059,10826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16268,15627,20166,7207,23959,44761,34373,32940,12158,21891,48604,20550,41523,46030,2475,23440,31269,35724,48746,29251,15643,45342,19838,41313,8761,11592,22609,19121,19825,2284,40789,22723,25546,44552,39711,192,38226,44487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33202,2900,36013,20973,20478,36731,22614,33586,13424,9838,22074,1281,2952,9498,6509,49696,36372,34283,2118,20214,13018,38266,40604,2244,23927,42258,22735,9873,26989,7113,2582,18763,10215,29698,13576,28249,12948,34109,2345,8025,6690,6116,4453,2325,29559,10122,31608,17615,26923,3105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35524,45642,35549,12360,36845,29788,37911,49840,2935,6427,4732,10833,33513,32478,28757,25622,26578,1185,14938,14678,24593,16682,46370,31481,46126,26132,8190,43796,283,42091,12336,46195,43172,20435,46290,16120,14297,45239,40852,41959,8583,6952,43733,23320,20861,25646,19615,32743,22389,8939,49142,1308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30560,5327,6956,13460,20412,48305,46410,36715,11179,16978,5892,42842,47834,44954,8718,48501,34154,10100,36382,19869,23055,3361,43579,38586,2464,48142,25108,17843,5703,31010,7841,18115,25899,5974,10078,34898,48784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15679,34749,33551,14087,14600,16572,42629,14730,26635,6265,45145,40115,17378,48957,31067,7495,5951,33911,16336,2837,46753,19729,48198,32612,38111,1099,5141,17787,37497,4184,47510,31177,34888,43474,10191,21748,19322,33702,38595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3898,36404,6437,41450,19482,34499,32576,32821,34509,1414,28153,29505,14355,8778,2707,2017,37672,25779,19715,45034,6683,1698,29318,790,16085,31118,43549,40411,44620,37466,27688,7978,45079,6497,40265,27161,18360,35546,12507,42549,44482,5058,49533,21116,11473,13582,9482,27365,26802,33734,25798,36329,3303,1034,45052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41586,1287,6507,1641,21166,33319,41901,30971,5254,10083,27978,18942,27643,19534,18299,4050,30461,26805,38888,8076,14642,13130,45632,21097,23619,34153,32737,26426,37132,29346,25443,22333,48367,22880,4856,25763,27353,2347,31455,8861,46908,19656,23470,25487,31910,36384,19259,23375,42509,5566,12438,7573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
