483
5716,4985,644,5446,5054,7604,8246,1866,4977,3893,1097,5523,2947,6981,3431,8373,807,8689,7584,7285,2280,1847,5641,5000,1549,5140,2435,5037,1387,2656,NULL,NULL
6562,5982,235,3479,758,4326,5676,3901,9697,1670,5092,2074,3934,3258,9778,5030,6875,7318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4858,7920,8794,8511,7378,3963,7564,8172,3530,4925,5652,1616,7702,7197,7696,2094,4654,2881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6127,7158,2583,6723,1580,7033,4353,2331,5526,1096,4948,8113,7054,1146,9210,7448,5949,4294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,3567,8641,8348,6908,5901,3658,8303,407,287,1569,9529,6988,5883,845,4084,6479,1631,9123,6696,1126,56,1019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8502,1636,7976,3463,8029,590,6931,2751,8807,98,9405,5495,3285,164,9723,7191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6337,9314,2352,441,713,4455,7205,2639,497,4289,2848,1684,9481,5296,1734,2949,3188,1823,9811,6565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9175,2409,6986,4334,3818,3766,8187,4903,2502,864,7677,8799,9402,2516,8696,1788,4906,6152,2310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1157,7474,1477,5607,172,4035,5647,9844,1816,7798,6611,5112,6980,1901,6538,8089,498,9054,6539,1013,7873,9459,9658,4546,7151,9661,2741,5445,2069,6936,NULL,NULL
518,113,4770,623,4757,2292,2083,9143,1341,832,5404,7738,5429,6746,6740,6634,7002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1153,4966,1704,2077,7235,6463,5517,8994,1763,8686,5291,2385,8915,3913,5359,7132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,3440,5400,4811,3932,6549,7706,8586,886,1694,9988,9448,4729,6928,5779,3534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
273,5145,5019,6780,2195,8576,5606,9403,211,830,7858,3771,2550,6359,50,9894,2979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8981,356,1613,3631,4665,515,7742,6274,1974,9921,5888,9150,1947,1208,8575,1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5075,2433,9222,7524,1278,1630,2182,306,6438,6339,116,1213,6639,9186,5744,9099,5513,9940,1382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9136,6901,6983,4836,1862,1411,7058,6679,8555,143,6477,8750,1642,6742,9414,1789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5292,9637,2669,9014,8848,8666,8354,2009,2922,4173,426,1943,6245,659,8228,5924,2465,127,9776,8483,7345,6192,8913,1317,6473,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3721,8304,9707,5243,793,589,9500,8638,7828,1682,5522,6089,6102,6576,7181,7896,981,403,7655,9848,8291,1683,1674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5836,8328,4557,4033,3103,8918,736,7374,7544,9228,532,1710,9393,4609,6118,535,5331,7533,145,2224,8510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2696,8448,3878,467,4413,7666,1798,1280,3116,6519,1875,2632,1088,4297,8180,2946,4754,8426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9557,8959,9253,7740,4019,8416,6104,2567,5574,3814,593,4144,8566,8265,1821,5549,8573,5791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5543,9043,9281,1036,9036,5592,8205,5300,2942,9189,9744,8606,5640,238,3887,8064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1286,2462,3489,5907,6640,59,7186,805,7566,1423,6590,6756,6959,4990,5317,710,7684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6094,880,4055,6736,5347,2125,4716,3578,9806,672,4976,8879,3891,2146,1768,4768,9258,8312,8894,9935,6690,5057,9598,4002,3052,858,412,NULL,NULL,NULL,NULL,NULL
8542,1953,7097,9051,7333,3164,2873,2089,5419,8292,7021,6197,5273,9877,8621,5992,6858,8710,188,9068,6535,4325,669,3991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2662,8603,2452,3058,3003,2075,1414,4093,7554,7515,2512,2276,267,8465,9474,1080,9108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
688,8658,4713,4521,1533,9241,1478,9388,3701,2228,2840,7199,7115,110,7017,9772,1067,9380,7829,3149,1767,8563,4918,6996,2194,6027,8698,8538,92,NULL,NULL,NULL
3478,9756,5730,8646,5847,1052,9453,9903,2507,1455,9774,4957,9861,9418,3316,3373,1825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
794,1647,9918,3880,5546,7387,724,1853,6119,4132,5452,6915,871,7557,3851,848,4485,3057,8900,1643,8433,4313,643,4202,2673,6272,NULL,NULL,NULL,NULL,NULL,NULL
6649,5078,4673,2388,4965,5993,3159,661,975,6169,1542,5504,4512,9194,6826,8073,4591,5040,3275,5311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2561,7042,6380,8951,9681,1195,9373,1701,8975,3817,6552,2206,1201,8259,9887,8990,2759,6221,6879,739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7278,8632,2396,9005,7206,5288,4371,9163,8481,5826,205,929,4895,2020,7790,4505,5472,2343,8168,4711,2757,1983,4541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5498,5283,5469,6338,6540,5266,241,7300,1495,2748,4700,8093,1370,9467,479,1140,1555,4026,5613,315,7335,3351,6331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,9780,2208,9395,5618,4897,7710,1597,7147,2495,9946,6878,2103,9359,1295,1116,5863,695,2698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2233,6226,3443,9527,3182,1081,6588,9235,908,6523,6912,6628,258,4699,6263,4246,5279,3629,6814,7690,761,5974,2100,9503,7401,2400,904,4913,633,194,4881,3643
5012,3691,4845,3324,5931,7594,5444,8355,6673,2376,564,9537,1168,7844,8973,5366,8137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8375,819,6530,679,3471,4943,3490,5935,1941,9615,9514,1180,2846,3763,4868,2141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,3468,9633,2337,1753,3956,3597,152,5988,5251,957,6713,9273,3904,6279,1350,5948,7942,7681,4254,1000,7674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8778,1117,422,176,2305,9360,8721,6504,4634,2658,5759,8873,2981,1482,2575,7032,6418,5302,4574,818,129,8051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5205,9083,2764,6344,7904,6258,9751,7820,244,3919,9118,2923,2216,7511,8385,6054,4998,9888,2752,6507,4102,4808,94,3697,5167,7160,9662,NULL,NULL,NULL,NULL,NULL
639,8235,9323,6429,8025,5536,4003,7121,5416,9100,3119,9834,3007,46,4821,1772,1324,6624,2244,2221,6711,8141,1029,715,1544,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213,7751,3405,5635,9025,7397,7302,9468,8409,6231,4623,6758,5976,3879,815,9270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
960,7553,630,9826,1595,3045,1705,7311,5087,495,5956,8719,8560,8642,8529,7962,4125,3799,6236,5269,2236,789,8855,1805,4180,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,137,3925,1113,5890,4446,3908,5793,2906,9378,261,219,7814,7000,8864,9696,6090,2684,493,2162,2293,3678,7309,9540,512,3616,NULL,NULL,NULL,NULL,NULL,NULL
3438,8042,1820,3993,9501,3211,2671,5200,8344,7734,3034,174,7013,6503,1659,2661,4448,4914,9377,87,5277,4263,4417,5742,6769,9206,1858,2944,8311,8347,NULL,NULL
3281,8577,4622,7912,3181,6991,2570,8655,9030,6408,7526,4039,2410,9647,3075,9006,4151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3174,2180,5848,6957,8619,71,6838,7043,2302,2330,7587,4961,6892,6526,9594,2705,8362,4081,4097,5349,1424,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9167,1058,3749,5995,5129,6161,9201,6558,6867,9889,5448,1529,6320,932,9552,487,1182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7460,8688,3717,6058,488,3953,3617,936,8021,6620,1957,1833,5329,2738,2237,5392,357,5204,7200,1987,2286,4427,295,7450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2729,2597,5381,4525,4468,1304,7776,3323,4490,374,6280,8074,3875,268,2327,8008,8315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,6288,3354,1048,606,6007,6042,1518,5440,947,4250,5396,7162,1515,3929,1367,1184,8813,8118,7845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3480,8320,8384,1525,5934,9227,1708,753,80,7363,3029,9439,1641,9205,5968,8708,5828,5127,9056,9814,480,1885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5370,1099,9055,1510,266,1279,3011,2643,9805,3825,1586,705,6308,9259,7391,5033,1082,4790,6732,3593,1470,439,5036,648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1444,4659,6394,4205,3603,5286,2059,6255,9683,3060,3004,6035,7326,3648,201,1838,984,5822,4411,3761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3683,5944,8552,2886,7429,2841,4449,9203,1290,9212,6496,8332,2079,4638,5610,4128,972,5285,1781,7728,6668,9204,1888,9430,8496,4200,NULL,NULL,NULL,NULL,NULL,NULL
5785,8996,9458,3538,8584,5936,5694,8587,4853,8317,1302,9008,2678,5548,1023,5709,5265,3856,1784,5994,3386,5236,4617,7620,5850,9001,6744,1672,6882,NULL,NULL,NULL
953,4367,2204,5965,941,3903,5764,5819,3560,5475,7730,4148,8033,3259,4454,3005,6136,1222,5969,5301,173,5105,6067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3531,7044,6286,5257,91,3458,9267,2931,8547,3559,2416,6398,5398,3499,5412,9686,7351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
748,5474,9528,2541,2797,6597,6237,8944,8966,2143,3084,3321,3328,4611,4927,7774,4743,4540,9600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4308,1034,214,6282,9567,3107,1716,6139,120,1964,2124,4027,9728,4159,989,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9400,7085,4442,2995,735,1293,7036,1479,9486,6182,4994,5943,8103,1782,3627,2794,5479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4766,5202,8597,398,88,7989,3420,7157,1441,1819,5403,7099,506,9760,2478,1335,3500,4311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2544,7045,5401,3516,1440,2899,171,9564,9415,8742,2651,350,41,7833,1118,7985,2620,2623,5743,9596,6844,5421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7625,30,9251,566,9372,8165,6669,3051,7900,6693,3758,7153,1127,450,5328,7704,1911,3941,9433,4564,7701,3166,1531,7376,9438,6926,8125,8022,6178,NULL,NULL,NULL
4092,4436,58,9496,2532,6159,899,1298,6528,7452,1548,3662,2765,7699,6747,8041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6738,5942,4809,9053,6689,6100,5861,7849,2517,9464,6973,4467,4731,2664,7258,183,6229,1656,282,7729,4888,5082,7459,6265,3786,5530,5611,3579,NULL,NULL,NULL,NULL
5094,1219,6695,6551,1979,8595,2681,8295,209,8305,3831,5951,8152,843,9134,9828,9293,7350,9346,7430,2519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502,4807,6301,2476,470,6821,9074,1583,1453,8286,7843,6895,2505,6176,7636,1399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
322,9305,9079,6775,9740,6357,6949,5160,5177,5483,7463,3455,2707,2076,5383,3217,6474,5081,9172,6670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3552,3042,3718,3518,8423,1055,9876,4553,316,7123,4351,9408,1975,5798,3238,6842,7763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3778,8509,8545,2894,3692,3680,3481,7980,1570,9173,4463,1111,1095,9413,719,6880,1035,9982,2783,3509,1557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5284,3486,2711,6563,7794,9847,6441,9119,7484,9471,811,8514,1920,8451,3686,4483,6763,7990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5686,9777,6004,7227,7586,608,4949,5150,1334,5984,4989,2607,879,6660,4827,4722,1472,3583,3291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2756,3496,9730,3725,7018,3960,9283,1344,1664,3702,5436,4005,5154,9929,7919,3453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8948,8863,9139,8930,1619,4498,7422,4338,3726,5795,7500,2822,7434,8527,6675,3017,3580,5376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8803,5644,5740,3976,9162,8747,38,9890,6386,3430,6318,286,3389,5541,9091,514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2417,3254,9469,8225,9353,563,1376,7390,5720,5630,4496,6564,8365,8703,7698,1728,468,9112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5748,3737,5615,360,5937,8019,5275,3719,7705,7924,1310,5276,1713,8590,6048,1322,1828,3053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8294,6608,8526,6960,8174,4397,7080,6712,49,3158,175,2827,2769,799,7384,800,8649,3620,7714,7196,7931,8600,2190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5198,4684,5571,6190,1147,3885,7954,5026,1877,5665,2160,230,3829,7899,2909,7442,2037,28,8849,371,1491,9763,9352,5657,6189,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6829,2480,5017,9478,3586,1223,1353,4759,6114,5188,3319,2481,9586,6360,8988,3602,1535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8819,1110,1191,1852,2890,9505,6734,7918,9401,4669,8648,8702,2342,4643,7050,3392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1221,2596,4657,3747,9463,3349,1850,2232,6030,4769,522,3762,198,8088,1103,1038,9437,4727,8422,4006,4146,1750,285,3234,2078,8430,1610,6001,469,5654,NULL,NULL
1840,4531,4946,7581,5516,4392,4329,9344,8712,7352,2552,103,8604,9266,271,7356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8211,3010,1927,7855,4934,2238,9146,1249,2683,616,34,276,7549,2703,2966,8268,5692,4524,2048,3822,4206,2856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6314,4368,6291,2300,9566,6188,9451,658,9217,2344,1929,6273,5497,4404,2324,1880,6457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2338,692,9018,9321,5760,3529,8715,9357,8308,1931,6730,6295,6436,4840,4639,6932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2679,3207,9324,148,7957,5646,8887,6951,2040,1305,9932,9022,9794,7141,3985,5938,8477,3637,8507,408,8694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2851,4099,4975,7783,2941,6425,3093,1020,5189,1358,2035,476,8519,7703,7455,6014,2569,4211,3151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3772,8559,4804,2424,9425,347,5919,955,150,1163,6681,5930,6006,6185,463,9553,8322,8032,4940,6382,6489,2497,2440,2420,7862,6753,161,9317,2066,2880,NULL,NULL
8630,3707,4824,8989,7758,3120,5230,1872,8534,2214,2277,6165,6228,3709,1841,1513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7293,1434,9364,1617,4855,5027,3488,7007,4566,3794,5455,1325,2129,3484,851,1439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4969,891,3108,2573,6050,8622,1571,338,1394,451,2042,8540,1474,2428,9930,2504,7597,1676,2415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,4592,6023,3797,6480,2271,300,3427,8926,2747,5386,1540,4584,728,321,7598,6783,8109,8410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4095,8179,2800,7092,8585,7016,8392,2758,2513,4410,130,5650,5163,6610,3557,6160,7709,8005,2714,9645,2837,2989,3414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8835,1742,5879,2566,8,6886,7787,8568,3716,8620,6492,7925,675,3720,3208,3812,4356,6546,4369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4942,9868,4577,1433,5115,3101,7382,6412,7653,6848,3376,9965,8045,1994,2041,6987,7881,2406,2477,1331,6238,721,3348,9436,2980,1733,5233,2967,7237,6682,2815,1481
4343,6402,1044,7558,4605,8191,119,4838,3541,9103,1797,78,3339,7863,9624,8065,3492,9180,8771,1988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1919,6755,6401,9858,9443,404,5415,5250,816,1995,4843,554,229,7852,3886,734,9519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4281,4581,3297,5604,968,3654,5753,3551,3733,3071,1635,8454,1351,8917,7411,6729,335,7105,5581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6843,66,8327,6836,33,4475,9753,2113,9900,4784,3123,9788,4265,6432,4451,4988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9387,6910,117,6902,1342,4399,7576,6807,1600,6103,9508,5181,5651,2839,9959,3144,5298,983,7805,8214,418,923,6034,4537,2843,7857,25,870,2803,4234,NULL,NULL
4021,1832,7754,9462,2493,9871,3946,7426,6021,5991,767,4418,1534,5256,9680,2272,9298,6737,5107,288,4844,7673,8882,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6207,2473,4560,9910,7031,6194,2252,921,7170,3836,6147,7979,327,6098,8865,5303,5113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8952,5043,4439,3858,9703,9473,1028,511,2447,3077,4878,7812,7760,9032,3423,3787,7245,8931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3783,3874,8201,4264,1283,974,1248,8453,8270,665,4060,9498,3070,3298,4350,1130,5889,7094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9177,9956,1703,9480,9654,1723,5407,1678,8867,1546,6077,341,185,7218,846,5535,68,7379,9015,4964,2200,9614,5493,8910,489,1944,7035,621,1675,22,3802,NULL
7551,3303,6032,2049,5318,8028,4938,9602,8844,5042,7371,6571,1339,6193,9904,359,5390,4370,7878,6330,7169,8852,7568,2802,6899,9862,NULL,NULL,NULL,NULL,NULL,NULL
4435,8415,4655,3673,9278,6970,4269,5195,7657,8521,5817,8985,5169,5708,7737,1563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,6724,2998,982,3826,3157,9798,5337,8593,4562,6717,5355,1345,7467,1374,6393,3850,3784,2581,4671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7188,7383,2951,8842,1311,1484,2470,1981,307,8902,9830,7645,9332,8071,6940,8257,3032,6391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3881,3638,4210,5872,392,5823,1465,1281,4444,5624,1490,6852,1519,1456,5100,8906,8904,2172,6325,5875,6655,3979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7609,8877,8752,5418,8435,2239,4778,651,2139,3950,4040,6561,8173,3785,199,7233,6636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6135,9339,5538,3385,1307,9837,6914,6840,4042,444,4036,4705,8893,6998,4721,4974,6187,3561,5354,6678,5146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6073,2610,4424,6531,142,5089,5655,2010,6674,1340,8685,1692,1285,3581,553,9892,4526,3215,9652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,4728,607,320,5182,7968,7621,6604,4034,7232,4336,3977,2621,8651,6697,9013,3448,3575,7697,8673,2593,8169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7628,4536,2883,3115,4569,4047,8744,1194,5364,421,6851,5290,7806,4539,1149,397,1338,4197,446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4059,8942,7329,9539,216,6146,7884,7413,4083,7408,7349,3462,8340,4740,1234,5582,7885,9002,3312,8388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9789,5693,654,1936,3446,7807,436,1914,6220,2978,9215,5941,8264,671,8636,3999,2130,8909,7799,7398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4883,1568,8857,2854,7052,9699,3081,7811,7240,6128,6923,2910,7903,5636,2647,5490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4820,1739,2002,3131,3906,2065,8602,1932,2855,8554,7963,7501,2959,1129,569,7424,8350,4621,4636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4028,4215,8512,6235,465,7334,6667,3647,4373,1183,4788,9094,75,4931,8515,6443,2533,101,4116,4993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9404,3628,2500,4593,4523,7177,2677,8281,6898,7877,2492,2061,9943,6444,1801,6060,7936,6941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6083,778,3022,2935,7632,6208,7559,3372,3155,9411,5148,4357,9384,6648,5451,8498,9687,7272,7130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3015,447,3888,4677,2273,2603,7743,3262,4668,6404,1416,1946,783,1551,2384,5388,2985,7614,4195,5320,6122,820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5527,6760,7535,9911,8599,4172,2600,8260,7624,7879,4054,9171,55,8838,9791,1196,4381,2005,7995,3954,212,153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5122,3456,7056,8407,3585,2789,5238,9128,2004,9632,2901,3757,8027,9179,9329,4219,3745,1461,9563,6018,3663,3544,3122,9209,6514,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4967,7154,9820,7895,1714,2695,7781,8020,2939,4873,3708,6553,6557,3695,2123,7652,9229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9984,9058,1744,2686,6548,1539,9781,6327,389,9220,29,5234,455,8939,3026,84,3006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1238,3744,5185,8674,8053,3543,8853,1900,7865,5499,2763,8517,9376,1189,5391,4434,3021,9218,7213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3288,2191,6606,1235,3127,2371,9347,3706,2986,6278,2526,8763,6913,9872,5261,9249,9257,3062,4072,6950,5456,8916,9265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
948,7174,5424,6419,8393,1074,3515,840,2097,7532,5460,1319,9971,3301,5773,5420,7599,1575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
